happy,"It was August 30th when I heard on the radio that I passed my á
M.C.E. exams and I was really happy and joyous because of the á
event."
angry,"I once was accused of falling in love with someone's girlfriend á
which was not true because the girl was just a friend of mine."
sad,"It was when I failed standard 8 exams while all my friends á
passed and went to secondary school. In class I was always á
getting more marks than they did."
happy,"It was when I was allowed to take my wife away from her parents á
after being refused for three times on grounds that she should á
first write her examination."
angry,"It was when my Instructor awoke me late at night to get prepared á
for the training at Military college when he was coming back from á
his personal social activities."
sad,"I slept in a tent at the Barracks which caught fire at night and á
my best possessions got burnt in there."
happy,"This came in when at one time I met a girl who I didn't expect to á
fall in love with me. Fortunately I tried my luck and she accepted á
my proposal. At the same time she was giving me a lot of money á
which was just like a miracle to me."
angry,"I experienced this when one of my friends reported to the á
Headmaster that I had gone out for beer, whilst the information á
was not true at all. So I had to fight the friend before the á
Headmaster."
sad,When I was at school.
happy,"That was soon after the results of the interview which nearly á
9,000 people attended in all the three regions of Malawi. My joy á
came after hearing on the radio that I was one of the people á
selected to undergo the Medical Assistant training at the á
L.S.H.S."
angry,"I was once this week angry when soemone trying to compress my á
mind due to his nonsense speech which himself could not tolerate á
at all."
sad,"This condition accumulated in my mind when funeral news was á
brought to my awareness, that a close relative had passed away."
happy,"It was when I was selected to go to a Secondary school to start á
form I."
angry,"It was when my friend had stolen my money (K10) and had á
disappeared."
sad,"It was when my father was taken into detention by the CIDS for á
two years for a reason I don't know up to now."
happy,"Time had struck 8 o'clock when I heard from the radio that I had á
been selected to Robert Blake Secondary School for Form I. I was á
very happy for the selection. My parents and I were very happy á
and full of joy."
angry,I felt very angry after one driver had run over my beloved niece.
sad,"I was away to school (Primary). In my abscence my young brother á
at home got sick suddenly. My parents took him to hospital. On á
the way he died. It came to me as a sad, sudden and shocking á
news and I felt very sad."
happy,"When I heard that I had passed Primary School Leaving Certificate á
and was selected to go for Secondary education."
angry,"When I heard that I was not to be provided with another pair of á
medical uniform."
sad,When I heard that my father had passed away.
happy,"I met my girlfriend on the way and she joyfully welcomed me on á
the way home."
angry,"An incident occurred to me when I was going home with my á
girlfriend. On the way, a man named Banda grabbed my girlfriend á
in my presence. I was really angry with him and as a result I á
threw stones at him and he ran away."
sad,"When I found my baby whipped by my Auntie. I was really sad and á
up to this moment my sadness is still on."
happy,"I felt happy when I saw my brother at the bus depot after 3 á
months without seing each other."
angry,"When they put the blame on me when I scored the third goal at the á
match."
sad,"I felt very sad when I lost my three Kwacha at civo Stadium when á
Sam Mangwana was playing some Rumba records. That was not what I á
expected, I wanted some Disco records."
happy,"On December the 28th I was filled with Joy when I was told by my á
bosses that I had been selected to attend a course at the á
Lilongwe School for Health Scienced in Lilongwe."
angry,"It was at Malawi Army, Dormer Squadron, when some of my workmates á
got promoted to Seargents (sgts); we were having similar á
Ranks."
sad,"It was mid May 1985, When we had a Test on Nursing. My classmate á
had an answer sheet, so he tried to peep. The Nursing Tutor á
caught him. During this time I was turning my question paper and á
it made noise. This friend blamed me of causing the whole matter á
for him to be caught."
happy,"I felt joy when I heard over the radio that I had been successful á
in my Primary School Leaving Certificate Examination and was á
selected for Secondary School."
angry,"When I was doing my last year at Secondary School I was robbed of á
my clothes, wristwatch and my pair of shoes. After investigations á
it was found that all the things were stolen by one of the boys á
in our hostel."
sad,"It was on 9th January 1983 when I received a message from home á
telling me that my father passed away on the previous day with a á
history of cancer of the oesophagus. This time I was doing my á
third year of my Secondary School."
happy,When I had an anticipatory honey-moon with my fiancTe.
angry,"When a classmate hit me on my occipital region when I was busy á
studying and concentrating on my classnotes."
sad,When my father died.
happy,"When I heard my name being announced on the radio that I had been á
successful in an interview for admittance for a medical Assistant á
training course. I was really happy and I enjoyed myself by á
dancing to music from the Radio cassette."
angry,"One day I was really angry when all my food was eaten by a dog. á
My anger was against my mother because she was careless. She á
didn't keep the food in a hidden and proper place."
sad,"One day I came across a certain boy who was intruding my á
friendship as lovers with my girlfriend and I was very sad á
because I didn't expect that girl to disappoint me I regarded her á
as being very faithful."
happy,"When I was selected to start Form I at Chilumba Secondary School á
out of the 100 pupils I was among the 4 who were successful. á
Family History showed that I had done better than all my brothers á
who had passed after repeating for several times."
angry,"I was angered by a classmate who poured soup on to my clothes. He á
was trying to use a short-cut method in getting his supper. á
Coming behind my back, he wasn't noticed by me and as I was á
retreating from a hungry congested people I knocked his plate á
with my head. He didn't accept being wrong but blamed me for á
pouring his soup."
sad,"I was sad when my MCE grades were out. I had gone for a football á
match a mile away from home. The mail found me there. I was á
disappointed and didn't play the other half of the match."
happy,"I passed my MCE Examination. at first I was worried but when I á
heard my name I had joy in my heart and I arranged for a trip to á
attend a wedding ceremony."
angry,Someone told a lie that I had stolen his money.
sad,"My Uncle was beaten by his troublesome son. He fell unconscious á
and gained consciousness after some time. That time I was at á
school; this news reached me through someone."
happy,"I met a certain lady at Mchesi and I proposed a word of love to á
her and at the same time she accepted my proposal."
angry,"There was a cup final match between Limbe Leaf Wanderers and á
Silver Strikers and someone promised to give me some money for á
admission fee to watch this game. Unfortunately he did not give á
me."
sad,"I had received bad news informing me that grandmother and á
grandfather had passed away. The first one to die was my á
grandmother and after two days grandfather died too."
happy,Passing a very difficult examination which I didn't expect - MCE.
angry,Brother took my money to use for his own purposes.
sad,"After hearing the news about the death of my sister, I felt very á
sad."
happy,When I was selected to a University College of Nursing.
angry,"When someone took my writing materials yet I was to write á
Examinations in a few minutes."
sad,When I failed my Standard 8 Examination for the first time.
happy,"I felt joy when I heard my name being called on the radio as one á
of the students who had passed the interview of Nursing and was á
selected to start Nursing."
angry,"I felt angry at one time when I was chatting with friends and á
suddenly another friend joined us and started opposing any á
comment I added to our chatting."
sad,"I felt sad when a thief stole all the clothes from my friend's á
cupboard at school (boarding)."
happy,When I passed my MSCE Exams and was selected to go to college.
angry,"My best friend started moving out with my boyfriend. When I heard á
this my heart sank because I didn't expect that my own good á
friend could do such a thing, so I got angry."
sad,"I was sad when I heard that my cousin died because of being á
bewitched by her husband's second wife."
happy,When I was selected to come here.
angry,"This was when my boyfriend told me that I was double-crossing him á
with a certain boy."
sad,When I heard that my friend had started drinking beer.
happy,"When the church choir came one Sunday after being away for some á
weeks."
angry,When a little brother of mine damaged a cassette.
sad,"I was watching T.V with my parents and some pornographic scenes á
came on, I felt uncomfortable and tried to distract my parents á
attention by talking to them."
happy,When I had my first boyfriend.
angry,"During the Xmas holiday, I and my best friend at Secondary School á
had planned to meet at a Cultural afternoon at the Mt. Soche á
Hotel after missing each other for such a long time. When I asked á
my mother for permission, she told me not to go for no good á
reason. I felt very angry with her."
sad,"When I was transferred from Chichiri Secondary School to St. á
Mary's Sec. School. I was happy at Chichiri as a day scholer and á
had made a lot of friends. I was going to a boarding and that á
meant parting with my friends as well as my boyfriend for the á
first time."
happy,"I was filled with joy when I heard that I had been selected for a á
University course."
angry,"One day I was angry with my friend who went into my drawer and á
took a piece of paper on which I wanted to write a letter and á
used it for her business without my knowledge."
sad,"It was shocking news to me when I received a telegram from home á
telling me that my grandmother had passed away. I had to go home to attend á
the funeral but unfortunately I found that the burial had already á
taken place."
happy,"I wrote a difficult Exam at one time while in my Secodary School. á
When the results were announced on the radio, I came second out á
of 80 students hence I felt joy."
angry,"Last week a friend of mine called on me and said I was moody and á
difficult to persuade. With this I got angry with her."
sad,I experienced this emotion when my grandfather passed away.
happy,When I received a beautiful birthday gift form my parents.
angry,When I damaged my wristwatch which I liked very much.
sad,When my cousin passed away.
happy,"I had stayed for months without seeing mother because our á
holidays were short and my home is far. Some times, mother came to á
see me at school, I was very joyful, and I didn't want her to go."
angry,"It was during the beginning of the term. I had K100 and kept it á
in my handbag. I left the handbag in the wardrobe but didn't á
lock it. Next time I found that K30 were stolen."
sad,"My best friend had failed Exams. She had to leave and so we got á
separated."
happy,"I had an interview for entry into college. The results were to be á
announced on radio. After a long period of waiting the results á
were released. I had succeded - tension was relieved by joy."
angry,"I went to a fair where a guy who was drunk kept bothering me and á
in the end I got really angry."
sad,"When I heard that my Uncle had passed away in a road traffic á
accident."
happy,"I was given a gift by my sister. There were many pleasant things á
in this parcel."
angry,"I wrote an Exam and happened to have not done as well as I á
thought I would. I was angry to myself for not having done so á
well."
sad,I lost my purse that had money in it. I was sad until I found it.
happy,"The day I was told that I had passed my Malawi School leaving á
Exams and I was selected to go to college."
angry,"I was angry when someone stole a magazine which I had borrowed á
from another friend and locked it in a drawer."
sad,"When my best friend promised to come at my house and I had to á
prepare so many expensive things for her but only to learn at á
last that she would not turn up."
happy,When I had passed MCE examinations.
angry,"I was angry when my friends said that I should not receive á
Nursing Science books because there was a rumour that I was á
intending to leave the college."
sad,When my cousin passed away.
happy,"I was filled with joy when I heard that I had been selected to á
come here at Kamuzu College of Nursing."
angry,I was angry when somebody stole my half petticoat.
sad,I felt sad when my father was sick.
happy,"The time I learnt that I had passed my Malawi School leaving á
Certificate Examinations."
angry,A tailor ran away with my skirt.
sad,Cooks refused to give me food.
happy,A boy I had been admiring so much asked me to go out with him.
angry,"Sometime back another girl who was in terms with my ex-boyfriend á
came to shout at me at twelve midnight. It was because she á
thought I was still interested in the boy."
sad,"In May 18th, 1984 my boyfriend went to the U.S.A. In December I á
was told he passed away. He had cancer of the Oesophagus."
happy,"When I passed standard 8 exams I jumped, rolled over the ground."
angry,"I was furious when the teacher pointed out in class that I á
was the quietest girl in class."
sad,"It was extremely sad to me when I heard that a patient who I was á
taking care of in hospital had passed away. He had some abdominal á
pains."
happy,The time I first saw my cousin who is living in Tanzania.
happy,"I was filled with joy when I heard that I had passed my Secondary á
school leaving certificate exam."
angry,I was angry when my boyfriend did not turn up as promised.
sad,"I was very sad when I heard that my uncle had passed away á
untimely at home."
happy,"When my boyfriend came form Rumphi to Lilongwe for a visit I was á
very happy to see him and couldn't believe it was him with me."
angry,"I had been in love with a certain young man who pretended to love á
me but one day I found out that he had another girlfriend who was á
also a friend of mine."
sad,"I wrote a letter to my boyfriend but he couldn't answer it in á
time so as a defence mechanism I just found that I felt so sad á
about it and couldn't talk to anyone."
happy,"When I heard that I had passed my end of first year exams and I á
was ready to enter 2nd year because I felt I had failed as they were á
very hard."
angry,"The headmistress at a secondary school accused me of banging the á
classroom door when I didn't in front of the whole class."
sad,"I received a message that my elder brother was involved in a car á
accident and was admitted in hospital."
happy,When I was selected to start Form I at Malosa Secondary school.
angry,When my dress was stolen.
sad,When my grandmother died after a long illness.
happy,"I was very joyful when I heard that I had passed the standard 8 á
exams. The day I heard the news was the day I celebrated my á
birthday."
angry,"I was angry at the Cafeteria when the cook scolded and said many á
bad things about me without reason. He thought I was among the á
girls who did him wrong."
sad,I was very sad when I heard that my Auntie had passed away.
happy,"When I heard that I had passed my MCE Exam, I spent the whole á
day dancing and eating sugarcanes from our garden."
angry,"When a certain boy went about saying that I am his girlfriend. I á
wrote him an insulting letter to him and called him names."
sad,"When I heard that my father had passed away. I could not eat for á
a week and was only crying. I could not find the courage to go to á
bath."
happy,"It was in 1983 September when MCE results were being announced on á
the radio. When I heard my name that I had done well I just kept á
quiet. I was so happy that I couldn't even talk."
angry,"A certain man went to my parents and told them that I was married á
here, when I am here at school. When I went home for holidays my á
parents asked me about it and I was angry with that man."
sad,"When I went home on holidays I found that my niece and nephew had á
passed away I was very sad for the children were not even sick á
before death but suddenly died."
happy,"I was joyful when I received a present (2 books and a pencil) á
from the headmaster in standard 6 because I had passed, I became á
No 1 and he said I was one of the pupils who had good behaviour."
angry,"I was angry the other day because the teacher told me to sweep á
some orange peels. It was my friends who were supposed to sweep, á
but the teacher told me to do it."
sad,"I was very sad when I heard that my brother had failed the á
standard 8 exams for the third time."
happy,"I was happy to hear that my sister had won a prize at running á
competition."
angry,"I was angry when I had not been granted a leave out pass during á
the last weekend."
sad,I was sad to hear that my brother had a motorbike accident.
happy,When my brother bought me a nice pair of shoes from South Africa.
angry,"Somebody took my wristwatch and promised to have it mended and á
later was telling me that he couldn't give it back to me because I was á
rude at a certain time."
sad,My boyfriend didn't turn up after promising that he was coming.
happy,"After passing my Malawi Certificate of Education Exam and being á
selected to Kamuzu College of Nursing."
angry,"The patient whom I expected to get well suddenly passed away á
after he showed had his meals."
sad,When my grandmother passed away.
happy,"The time when my sister had her first baby I was so happy and á
joyous because she stayed for two days after marriage before she á
had a child."
angry,I was so angry with a patient who refused to take drugs.
sad,"When I heard of the death of a friend who had just finished her á
training I felt very sad for she was young."
happy,"I felt joyful when I heard that I had been selected for College á
education."
angry,I felt angry when my friend told me that I had stolen her money.
sad,"I felt sad when I heard that my cousin had passed away just á
suddenly."
happy,"I received money from my father at a time when I was completely á
broken."
angry,"One of my friends went and told another friend of mine that I was á
going abut with another guy in Lilongwe besides the one I had. á
She said I was seen with him hand in hand."
sad,I received a letter form home telling me that my sister was very sick.
happy,"I was selected to come here (University, College) when I was least á
expecting it."
angry,"It was when I discovered that my boyfriend had another girl. I á
discovered it through a letter he wrote to the girl when he was á
away. When I asked him he accepted it."
sad,"My child passed away after a short illness when he was just á
eleven months old. I was only told about his death without á
knowing that he had been ill."
happy,Accepted by the college football team.
angry,Made mistakes in exam.
sad,Failing examn.
happy,Article published in the college newspaper.
angry,My friend misunderstood me.
sad,My grandmother died.
happy,"Found money on the road and returned it to the owner through á
police."
angry,Listening to long speech of the party leaders wasting my time.
sad,My girl-friend left me.
happy,Helping in the nursery school.
angry,My bed sheet (present of my parents) damaged by roommate.
sad,Not being accepted by classmates in university.
happy,Got a present from my friend for my birthday.
angry,"South Korea winning more gold medals in the Asian Olympic (more á
than China)."
sad,Saw the village I come from still pay money to buy wife.
happy,"Coming to this lecture and listen to you talking about feelings, á
I am so happy that foreigners have the same feelings as Chinese."
angry,"Too many people in TV room, I was not able to get a seat to watch á
TV."
sad,My sister marrying a bad man. He is cruel to her.
happy,Discussing psychology with my friends before the lecture.
angry,"I could not find my monthly tickets for the bus when I was on the á
bus."
sad,"Two little children (5/6 years old) begging for money, and noone á
gave them money."
happy,You told me psychology can help people to be happier.
angry,Bus conductor insulted me for not buying a ticket (I forgot).
sad,Saw a father beating up his small child.
happy,My parents came to visit me.
angry,Saw in the TV South Korea cheating in the Asian Olympic games.
sad,General Ye Jianying died.
happy,My friend told me he really likes me.
angry,South Korea cheating for gold medals.
sad,"My friend has to go on field trips, he just told me."
happy,I met a friend I had not seen for a long time on the street.
angry,Overhear people talking about me and saying that I am stupid.
sad,"Hearing about developments of sience in the West a lot better á
than China."
happy,Scoared a goal in a football match.
angry,Someone called me a disgusting nickname.
sad,Not getting on with someone of my classmates in high school.
happy,My class winning against another class in a football match.
angry,A friend forgot his appointment with me.
sad,A friend misunderstood me.
happy,Meeting an old friend from high school.
angry,Misunderstood deliberately by a close friend.
sad,My old teacher in primary school died.
happy,My old friend visited me in the university.
angry,My roommate was rude to me.
sad,My uncle died in the Vietnam War.
happy,Scoring a goal in football match.
angry,I was told to do something I did not want to do.
sad,Finding out that China is still backward in science.
happy,"Saw in TV that China had the most gold medals in the Asian á
Olympic."
angry,Insulted by teacher.
sad,Finding out I am not good looking.
happy,"Joining in a research group studying consumer's behaviour and á
helping the people in the shop with the sales."
angry,A classmate damaged ma iron and tried to hide the damage.
sad,Not winning a medal in the swimming contest.
happy,China winning the Asian Olympic.
angry,Korean judges cheating.
sad,My father left us for another woman.
happy,Being together with my best friend.
angry,Heard about someone telling lies about me to my best friend.
sad,My best friend suddenly acting strange towards me.
happy,My best friend chosen for your English lectures.
angry,"My class leader told me the university won't let all of us go to á
your lectures because we are not All English Class."
sad,When I was not chosen to go to your English lectures. 
sad,Finding out my best friend cannot go to the English lectures.
happy,Receiving a letter from a boy I care.
angry,"My parents do not like my friend and told me not to go out with á
him."
sad,My grandmother died.
happy,Finding out that I can go to your English lectures.
angry,Being sexually assulted on a bus.
sad,Finding out that my best friend could not go to university.
happy,Getting into this university.
angry,Being insulted in public.
sad,A girl I love does not love me.
happy,Getting into this university to do medicine.
angry,Misunderstood by a close friend for the wrong reason.
sad,"Finding out that China is poor, so we cannot have good reference á
books."
happy,Aticle published.
angry,Made a statement that other people did not believe.
sad,Saw poverty in the countryside.
happy,China winning the Asian Olympic games.
angry,Being put down by the class leaders.
sad,Finding out that life span in China is shorter than in the West.
happy,When I found out that I can travel with my best friend.
angry,Finding out that I was deceived by a friend.
sad,Not doing well in an examn.
happy,Finding out that I am not ill (not seriously).
angry,Bought something bad from the shop and they refused to change it.
sad,Relative's death.
happy,First public speaking.
angry,Saw some young people fighting for seats on a bus.
sad,My mother's death.
happy,Falling in love.
angry,Falling in love although she is my friend (angry with myself).
sad,My friend still trusts me as a friend.
happy,Doing unexpectedly well in an examn.
angry,"I wanted to borrow lecture notes from a friend and he did not á
lend me them."
sad,"Finding out about the university does not have enough foreign á
currency to buy the yournals in your reference list."
happy,Talking to a close friend.
angry,Insulted for no reason.
sad,Did badly in an examn.
happy,"Found out that me and my best friend are both chosen for the á
English lectures."
angry,"Told by some people the class leader only choose his friends (not á
true)."
sad,One of my best friends was hurt by a girl he loves.
happy,Talking to a close friend.
angry,Failed to be elected to be a class leader.
sad,Father lost his temper at home because he was mistreated at work.
happy,My father promoted to be a professor.
angry,Had an argument with my classmate for borrowed books.
sad,"Finding out that we cannot have good references because China is á
poor."
happy,"Found out that the girl I love loves me, too."
angry,"Being refused to attend the neuropsychology lecture in the á
medical university."
sad,My parents told me that they do not like my friend.
happy,China winning the Asian Olympic games (TV).
angry,Someone told me we are not as good as the All English Class.
sad,Not getting the reference paper.
happy,Hear a very nice joke made by a friend.
angry,"Found out that someone I knew well has been misunderstanding me á
for 2 years."
sad,Death of a relative.
happy,Found my name on the list of attending the English lectures.
angry,"Being insulted in front of my parents, and they believed other á
people (those insulting me)."
sad,Death of General Ye Jianying.
happy,"Did well in an examn just before my father's birthday: the best á
present I can give to my father."
angry,"Some classmates said I did not do enough social work. Therefore I á
was not elected as a ""Tree Good"" student."
sad,"My father won't be so pleased with me as if I was elected ""Three á
Good""."
happy,Had a nice letter from my close friend.
angry,Being insulted by my roommate (she is in the English Class).
sad,Not being able to do well to be chosen for the English lecture.
happy,Relatives visiting me.
angry,Saw my unfair report.
sad,Lecturers being unfair to me in reports.
happy,Finding out I was chosen for the English lectures.
angry,My roommate being unconsiderate.
sad,My best friend was not chosen for the English lectures.
happy,Found out my wife (girl-friend?) pregnant.
angry,Punished by a leader.
sad,My teacher's death.
happy,Receiving a nice present from my parents.
angry,"Finding out about some girls who have been nice to the class á
leader in order to go to the neuropsychology lectures (English á
ones)."
sad,Finding out I am not chosen for the English lectures.
happy,Article published.
angry,Had an insulting letter from my father.
sad,Being misunderstood by friends.
happy,"Finding out I am chosen to collect norms for Chinese aphasia (I á
will contribute to China's catching up with the West in á
neuropsychology)."
angry,Someone talking about me at my back.
sad,"Found out that my grandmother might have been misdiagnosed as a á
psychiatric patient because the doctor did not know about á
neurologism."
happy,Going to a concert.
angry,Being told that I have not got a personality.
sad,"Power cut made me unable to listen to the songs sung by my á
favourite pop star."
happy,Talking to my close friend.
angry,Insulted by other people in the shop.
sad,My good friend misunderstood me.
happy,Finding out that the person I love understands me.
angry,Being mistreated by other people.
sad,Deceived by other people and ran into trouble.
happy,Hear my name on the list attending the English lectures.
angry,Being told that I am a stupid person.
sad,My parents failed to visit me as they promised.
happy,Having a good trip on a boat with good friends.
angry,"Being sexually assulted on a bus and noone helped (people only á
laughed)."
sad,"Being sexually assulted and told my friends about it (we cried á
together)."
happy,Going to see a good film with my best friend.
angry,"Some boys deliberately played tricks on me in the experiments.
"
sad,"Iqam chosen for your lecture and my best friend is not. Now he is á
angry with me and I cannot help him."
happy,Being elected as class leader.
angry,"Your prejudice against psychology students and education students á
(not allowing us to go to the medical university lectures)."
sad,A friend's brother died.
happy,Getting into this university to do medicine.
angry,Being insulted in public for the wrong reason.
sad,"Not being chosen for the English lectures (my girl-friend á
chosen)."
happy,Success in university entrance examination.
angry,Misunderstood by friends.
sad,My mother was ill and my father was not at home.
happy,Doing well in an examn.
angry,"Some foreign students playing loud music before the biology á
examn."
sad,Finding out that the girl I like does not like me.
happy,Had a letter from my father (usually he does not write to me).
angry,Quarreling with classmates.
sad,My father told me in the letter that my mother is ill.
happy,Finding out my name on the list for English lectures.
angry,"Someone told me that I was chosen for English lectures because á
the class leader is going out with me (not true)."
sad,My sister bkoke her leg.
happy,Made a wonderful driend who understands me.
angry,My best friend betrayed me and told other people my secrets.
sad,Disappointed by a friend.
happy,Watching China winning the Asian Olympic games.
angry,Being insulted by my roommate.
happy,Talking with a nice girl.
angry,People not resprcting my opinion.
sad,Lost my girl-friend.
happy,Getting a letter from a friend who did not write for a long time.
angry,Being insulted on a bus.
sad,Insulted by my mother.
happy,Being asked to go out by someone I care. 
angry,"My parents do not like my friend and told me to stay away from á
him."
sad,My friend not allowed to go to the English lectures.
happy,"I went on a picnic to the country side park.  The beautiful á
scenary made me feel relaxed and every worry disappeared , thus á
the picnic was worthwhile."
angry,"I quarrelled with my brothers (twins) at home on saturday.  One á
of them studies in a private school and the other one is á
repeating his form five.  They do not know what they are doing.  á
They follow every word of their teachers, books and systems.  á
They always try to rationalize their bad acts by some game and á
they are satisfied with their awkward life.  I have tried to á
persuade them very often but have failed.  This time I had a á
fight as they have no voluntary spirit (they did not polish the á
floor)."
sad,"I have been thinking of changing my major for a few months.  My á
original major was Chinese language and it blocks my way.  I have á
to face many problems at the sametime and I do not know what is á
real and virtuous.  I do not know if I am not interested in á
Chinese or if there are other factors which make me sad.  I am á
not very clear on what I can do for the study of Communication á
and Journalism.  I am not clear about what I can do.  What are á
the limitations ?   I hesitate but I feel more adjusted now."
happy,"I preached to a F.3 students in a gospel camp.  They thus knew á
more about God and made up their minds to believe in Jesus."
angry,"I had left a student newspaper of the Chinese university on the á
table of the library.  It had disappeared when I came back."
sad,"One of my class-mates had a disease unexpectedly, he had been in á
a coma for six days in a hospital before he died."
happy,When I attended the concert of a pop singer.
angry,"I had too much homework and examinations and I did not know how á
to organize my work."
sad,When I forgot the lyrics during a song contest.
happy,When I had a good result in the certificate examination.
angry,"In the student's union there was someone who took the photocopies á
of two large volumes.  I asked him to let me take a few, he refused á
it for an acceptable reason. "
sad,When another person's mother died.
happy,Yesterday my friend gave me a gift and had dinner with me.
angry,"Last week, my organization summoned an executive meeting and one á
of the executive member's pointed out a loop hole in the á
committee's administration.  He could not suggest any á
improvements, so I quarrelled with him."
sad,The death of my father.
happy,When my application for studying the masters degree was accepted. 
angry,"When I was concentrating on my work, my friend disturbed me á
continously.  I asked him to stop but in vain."
sad,"I had asked the teacher to write a recommendation letter for me, á
but I had not provided enough information and had run short of á
time."
happy,"When I first heard ""I like you !"" from my boyfriend."
angry,"I had planned to study for my mid-term exams on a certain day and  á
my room-mate called me to ask me to go out for a stroll.  I tried á
to make an excuse so as not to go out but she refused to listen á
to me and insisted that I go out with her.  I find it unnecessary  á
to talk to her anymore.á
"
sad,Due to some reasons my boyfriend and I decided to separate.
happy,"When I read the newspaper that morning I found my candidature á
number on the admission list of the Chinese university.  I was á
satisfied and happy and the cumulative anxiety disappeared.  I á
only wanted to cry out that I had succeeded."
angry,"The trick was really intolerable.  They hid it, and I was worried á
and restless all day.  When I saw them I really wanted to slap á
each one of them."
sad,"A and I were walking along the new Asia stairway to the Chung Chi á
college for our lecture and I saw him with her.  He put one arm á
around her shoulder and laugher brightly and joyfully.  I did not á
dare and did not want to look, just walked by them quickly.  The á
interest of talking to A disappeared and I just wanted to remain á
silent.  But I did not want A to know and so I left him and went á
to F.  I should have expected this to happen."
happy,"When I learnt that I could do further studies at the Chinese á
university."
angry,I was scolded by my mother for no reason.
sad,When I learnt that I had been betrayed by my friend.
happy,I was accepted by the Chinese university.
angry,"I had a date with a friend to see a movie and my friend was late. á
 I waited for a long hour and was very angry."
sad,The quarrel between my  parents.
happy,[ No response.]
angry,[ No response.]
sad,[ No response.]
happy,[ No response.]
angry,[ No response.]
sad,"In 1983, my results at the university entrance exam were very á
poor - far from what I had expected.   I thought that I would not á
be accepted at the university."
happy,"I had a very close friend who went to Canada after her F.B, his  á
departure was unavoidable.  When he came back during the Summer á
holidays I was very happy as nothing had changed between us."
angry,"Before the certificate examination I was very poor in Biology á
(the worst result in my class).  Ever since F.5 it had been á
getting poorer and poorer.  I had tried my best and had spent á
most of my time studying this subject.  Finally my results were á
so bad that I thought that it was just not fair."
sad,"My cat died from an illness.  It had been with us for 7 years.  á
It was a lovely cat.  It had been ill for one or two weeks and á
the veterinary surgeon had told us that it was dying."
happy,When I could study at university.
angry,"Before the department meeting my friend ate a dish that I had á
prepared for this meeting."
sad,"I had a very short term romance during the summer vacations.  When á
we first met I felt excited but I wanted to avoid him after we had met á
a few times and so I proposed that we stay apart, I felt very á
sad then."
happy,"My friend had organized a birthday party for me secretly, I was á
very happy not so much for the presents but because they seemed á
to care for me."
angry,"My elder brother often criticizes my mother's cooking.  Once he á
did it very impolitely and lost his temper.  This made all of us á
very sad.  I was very angry and I scolded him.  He asked me not á
to interfere with what was his buisness."
sad,"When my grandfather died I was extremely sad.  However my family á
members did not have any special feelings, they said that he was á
already 80 years old."
happy,I finished my homework; an important task.
angry,"Mr C took my drawing pens, without having asked for my permission á
first, and lost them.  He did not tell me about it till I asked á
him and then did not try to find them."
sad,"When I learnt that I had to repeat the first year, I found the á
solution immediately but was blocked by many difficulties."
happy,"I am happpy when I get good results in the field of academics or á
athletics.  "
angry,"My cassmate laughed at me when I was being scolded by the á
teacher."
sad,"I knew a girl so lovely that everyone would like her.  But she á
refused to accept my Christmas present and I tried to forget á
her."
happy,"The day the results of the university entrance exam was á
published, I found my canditate number and I was very excited."
angry,[ No response.]
sad,"I separated with the one I liked most.  She refused all my dates á
and told me that she had dated another one.  My heart seemed to á
cease beating.  I was silent for some time and then I whispered á
goodbye and left without turning back."
happy,When I learnt that I had been admitted to the university.
angry,"When I was studying in the library - preparing for a test, two á
people sitting next to me talked to each other for 20 minutes.  á
There were no other seats so I could not go elsewhere and I did   á
not want to interrupt them, so I could only be angry in my heart."
sad,"I had been separated from my girlfriend for about a year.  On her á
birthday I put a present in her mailbox.  I had spent two days á
choosing a suitable present for her.  I waited for a few days and á
there was no reply from her; at last I received a thank-you card á
in my mailbox.  On the card there was only my name, the words thank-you  á
and her signature.  I was very sad then."
happy,"Talkiing about the past happy hours with two friends at night in á
a camp a few months ago.  We shared our feelings, notions and á
every hidden anxiety.  I thought that they cared for me and I á
was very happy and satified."
angry,"One night I could not practise my violin as my family was á
watching T.V with the lights off, so I wanted to listen to some á
tapes.  It was dark so I asked my brother to bring me a torch, á
however he scolded me.  I was so angry that I slammed my violin á
on the floor."
sad,"My mother suffers from a mental illness.  One night she was not á
feeling well and was sent to the hospital.  I was scared that á
she would die, and all night I was very sad and did not dare to á
close my eyes."
happy,"I watched a football match with my old friend.  The performance á
of the team was very good and the team members were full of á
spirit.  The match was excellent and every time a goal was scored á
I felt excited."
angry,"When I came back to my hostel, my bed was full of newspapers and á
dirty clothes.  My room-mate asked me to wash the clothes for him á
as he had no time (this was his responsibility).  The food we á
shared had been eaten up by him (I ate little)."
sad,"My sister was impolite to my father when the family was having á
lunch together at a restaurant.  She thought that our parents had á
been prejudiced against her, this was an extreme thought."
happy,I received a letter from a friend whom I was missing
angry,"My classmate always borrowed my notes and would not return it to á
me on time.  When I had a test she was selfish and irresponsible á
and so delayed my studies."
sad,When I found that my coldness had hurt somebody's sincerity.
happy,"I realized that a fellow member had grown spiritually.  I was the á
leader of a spiritual group and had prayed for him.  He did not á
want to burn the incense but his mother forced him to do it.  á
Finally his mother told him that he could discontinue if he got á
good results at school."
angry,"I gave tutorial to a student and I found that he was lazy, he did á
not pay attention to what I taught.  He did some easy questions á
wrong deliberately."
sad,I saw a lot of starving people in a T.V news report.
